,Id,Prediction
4784,r9171_c702,5
4785,r9304_c702,5
4786,r9525_c702,4
4787,r9916_c702,2
4788,r9939_c702,5
4789,r410_c705,5
4790,r485_c705,5
4791,r563_c705,5
4792,r595_c705,5
4793,r720_c705,5
4794,r727_c705,5
4795,r1146_c705,5
4796,r1456_c705,5
4797,r1525_c705,5
4798,r2078_c705,3
4799,r2144_c705,5
4800,r2340_c705,5
4801,r2458_c705,5
4802,r2526_c705,5
4803,r3054_c705,5
4804,r3087_c705,5
4805,r3288_c705,5
4806,r3489_c705,5
4807,r3645_c705,5
4808,r3811_c705,5
4809,r3952_c705,5
4810,r4195_c705,5
4811,r4519_c705,5
4812,r4863_c705,4
4813,r4876_c705,5
4814,r4898_c705,5
4815,r4995_c705,4
4816,r5400_c705,5
4817,r5512_c705,5
4818,r5559_c705,5
4819,r5566_c705,5
4820,r5706_c705,5
4821,r5817_c705,5
4822,r5902_c705,5
4823,r5938_c705,5
4824,r6341_c705,5
4825,r7261_c705,5
4826,r7420_c705,5
4827,r7608_c705,5
4828,r7757_c705,5
4829,r7912_c705,5
4830,r8288_c705,5
4831,r8345_c705,5
4832,r8575_c705,5
4833,r9093_c705,5
4834,r9102_c705,5
4835,r9138_c705,5
4836,r9157_c705,5
4837,r9177_c705,5
4838,r9304_c705,5
4839,r9525_c705,5
4840,r9792_c705,5
4841,r9970_c705,5
4842,r401_c754,4
4843,r410_c754,2
4844,r485_c754,5
4845,r515_c754,4
4846,r563_c754,3
4847,r720_c754,5
4848,r763_c754,5
4849,r1146_c754,3
4850,r1525_c754,5
4851,r1895_c754,3
4852,r2078_c754,5
4853,r2134_c754,5
4854,r2144_c754,4
4855,r2178_c754,5
4856,r2458_c754,3
4857,r2890_c754,3
4858,r3087_c754,3
4859,r3130_c754,5
4860,r3489_c754,5
4861,r3811_c754,5
4862,r4195_c754,5
4863,r4519_c754,5
4864,r4863_c754,3
4865,r4898_c754,3
4866,r5706_c754,5
4867,r5768_c754,3
4868,r5817_c754,3
4869,r5889_c754,5
4870,r5902_c754,3
4871,r5938_c754,5
4872,r5995_c754,5
4873,r6341_c754,5
4874,r6789_c754,3
4875,r6915_c754,5
4876,r7239_c754,4
4877,r7335_c754,3
4878,r7420_c754,5
4879,r7757_c754,5
4880,r7878_c754,5
4881,r7912_c754,5
4882,r7983_c754,4
4883,r8359_c754,4
4884,r8575_c754,5
4885,r8717_c754,5
4886,r9093_c754,3
4887,r9095_c754,5
4888,r9138_c754,3
4889,r9157_c754,3
4890,r9177_c754,5
4891,r9414_c754,4
4892,r9792_c754,5
4893,r9799_c754,5
4894,r9930_c754,5
4895,r485_c769,5
4896,r563_c769,5
4897,r595_c769,5
4898,r720_c769,5
4899,r763_c769,4
4900,r1146_c769,5
4901,r1435_c769,4
4902,r1525_c769,5
4903,r1878_c769,5
4904,r1895_c769,5
4905,r2078_c769,3
4906,r2134_c769,5
4907,r2178_c769,4
4908,r2340_c769,5
4909,r2458_c769,5
4910,r2526_c769,5
4911,r3054_c769,5
4912,r3489_c769,4
4913,r3645_c769,5
4914,r3811_c769,5
4915,r3915_c769,5
4916,r3952_c769,5
4917,r4027_c769,5
4918,r4195_c769,5
4919,r4519_c769,5
4920,r4863_c769,3
4921,r4876_c769,5
4922,r5013_c769,4
4923,r5383_c769,4
4924,r5512_c769,5
4925,r5677_c769,3
4926,r5768_c769,5
4927,r5874_c769,4
4928,r5889_c769,5
4929,r5902_c769,5
4930,r6341_c769,5
4931,r6789_c769,5
4932,r7261_c769,5
4933,r7319_c769,5
4934,r7335_c769,5
4935,r7420_c769,5
4936,r7608_c769,5
4937,r7846_c769,4
4938,r7878_c769,5
4939,r7912_c769,5
4940,r8991_c769,4
4941,r9093_c769,5
4942,r9095_c769,4
4943,r9102_c769,4
4944,r9138_c769,5
4945,r9157_c769,5
4946,r9171_c769,5
4947,r9792_c769,5
4948,r9799_c769,5
4949,r9916_c769,5
4950,r81_c772,5
4951,r401_c772,4
4952,r485_c772,5
4953,r515_c772,5
4954,r563_c772,4
4955,r595_c772,5
4956,r727_c772,3
4957,r1146_c772,4
4958,r1435_c772,2
4959,r2134_c772,5
4960,r2178_c772,4
4961,r3054_c772,5
4962,r3069_c772,5
4963,r3087_c772,3
4964,r3130_c772,5
4965,r3288_c772,3
4966,r3489_c772,4
4967,r3811_c772,5
4968,r4027_c772,5
4969,r4195_c772,3
4970,r4280_c772,5
4971,r4519_c772,5
4972,r4863_c772,3
4973,r4876_c772,5
4974,r4898_c772,5
4975,r4995_c772,5
4976,r5319_c772,5
4977,r5348_c772,5
4978,r5400_c772,5
4979,r5559_c772,3
4980,r5566_c772,5
4981,r5706_c772,5
4982,r5768_c772,3
4983,r5874_c772,4
4984,r5889_c772,5
4985,r5938_c772,5
4986,r6789_c772,3
4987,r6915_c772,5
4988,r7239_c772,5
4989,r7254_c772,3
4990,r7261_c772,5
4991,r7319_c772,5
4992,r7757_c772,5
4993,r7846_c772,3
4994,r7878_c772,5
4995,r7983_c772,4
4996,r8288_c772,5
4997,r8345_c772,5
4998,r8359_c772,2
4999,r8575_c772,2
5000,r9093_c772,5
5001,r9138_c772,5
5002,r9157_c772,5
5003,r9171_c772,5
5004,r9304_c772,5
5005,r9314_c772,5
5006,r9792_c772,5
5007,r9799_c772,5
5008,r9939_c772,3
5009,r410_c779,5
5010,r485_c779,5
5011,r515_c779,1
5012,r563_c779,5
5013,r727_c779,3
5014,r1456_c779,5
5015,r1878_c779,5
5016,r1895_c779,5
5017,r2078_c779,4
5018,r2526_c779,5
5019,r2890_c779,3
5020,r3054_c779,4
5021,r3069_c779,4
5022,r3087_c779,5
5023,r3130_c779,3
5024,r3288_c779,5
5025,r3489_c779,4
5026,r3645_c779,4
5027,r3915_c779,3
5028,r3952_c779,3
5029,r4876_c779,3
5030,r5013_c779,2
5031,r5348_c779,5
5032,r5400_c779,5
5033,r5512_c779,5
5034,r5566_c779,3
5035,r5677_c779,3
5036,r5768_c779,5
5037,r5889_c779,5
5038,r5938_c779,3
5039,r5995_c779,5
5040,r6096_c779,5
5041,r6341_c779,5
5042,r6789_c779,3
5043,r7239_c779,5
5044,r7254_c779,3
5045,r7757_c779,4
5046,r7878_c779,5
5047,r7912_c779,5
5048,r7983_c779,5
5049,r8345_c779,5
5050,r8359_c779,4
5051,r8575_c779,5
5052,r8717_c779,5
5053,r8991_c779,3
5054,r9093_c779,4
5055,r9138_c779,5
5056,r9177_c779,4
5057,r9304_c779,5
5058,r9314_c779,5
5059,r9414_c779,4
5060,r9525_c779,5
5061,r9799_c779,5
5062,r9916_c779,3
5063,r9939_c779,5
5064,r9970_c779,5
5065,r81_c785,5
5066,r410_c785,5
5067,r485_c785,2
5068,r515_c785,3
5069,r563_c785,5
5070,r720_c785,4
5071,r727_c785,5
5072,r1435_c785,5
5073,r1456_c785,5
5074,r1895_c785,4
5075,r2144_c785,4
5076,r2178_c785,3
5077,r2340_c785,5
5078,r2890_c785,3
5079,r3054_c785,5
5080,r3087_c785,3
5081,r3130_c785,4
5082,r3645_c785,5
5083,r3811_c785,5
5084,r3915_c785,5
5085,r3952_c785,4
5086,r4280_c785,3
5087,r4863_c785,4
5088,r4876_c785,5
5089,r4898_c785,5
5090,r4995_c785,3
5091,r5348_c785,3
5092,r5383_c785,3
5093,r5559_c785,4
5094,r5677_c785,4
5095,r5706_c785,4
5096,r5768_c785,3
5097,r5817_c785,4
5098,r5874_c785,4
5099,r5938_c785,5
5100,r5995_c785,5
5101,r6789_c785,5
5102,r6915_c785,5
5103,r7239_c785,4
5104,r7319_c785,4
5105,r7335_c785,5
5106,r7420_c785,5
5107,r7608_c785,4
5108,r7757_c785,5
5109,r8288_c785,5
5110,r8345_c785,4
5111,r8359_c785,5
5112,r8717_c785,4
5113,r8991_c785,3
5114,r9093_c785,5
5115,r9171_c785,5
5116,r9177_c785,5
5117,r9314_c785,5
5118,r9792_c785,5
5119,r9799_c785,5
5120,r9939_c785,5
5121,r9970_c785,5
5122,r81_c789,5
5123,r401_c789,5
5124,r485_c789,5
5125,r595_c789,1
5126,r720_c789,5
5127,r727_c789,5
5128,r763_c789,4
5129,r1435_c789,5
5130,r1456_c789,5
5131,r1525_c789,2
5132,r2078_c789,3
5133,r2340_c789,5
5134,r3069_c789,5
5135,r3130_c789,2
5136,r3288_c789,3
5137,r3489_c789,1
5138,r3915_c789,5
5139,r4027_c789,1
5140,r4195_c789,5
5141,r4280_c789,5
5142,r4519_c789,3
5143,r4898_c789,5
5144,r4995_c789,1
5145,r5013_c789,4
5146,r5319_c789,3
5147,r5348_c789,5
5148,r5559_c789,5
5149,r5677_c789,4
5150,r5706_c789,2
5151,r5817_c789,5
5152,r5902_c789,4
5153,r6341_c789,4
5154,r6789_c789,5
5155,r6915_c789,3
5156,r7254_c789,3
5157,r7261_c789,5
5158,r7319_c789,5
5159,r7757_c789,5
5160,r7846_c789,5
5161,r8345_c789,2
5162,r8480_c789,1
5163,r8717_c789,5
5164,r9093_c789,5
5165,r9138_c789,4
5166,r9171_c789,5
5167,r9177_c789,3
5168,r9304_c789,5
5169,r9525_c789,5
5170,r9792_c789,5
5171,r9916_c789,5
5172,r9930_c789,5
5173,r9939_c789,4
5174,r9970_c789,5
5175,r401_c791,5
5176,r410_c791,5
5177,r485_c791,5
5178,r595_c791,5
5179,r720_c791,5
5180,r1146_c791,5
5181,r1456_c791,5
5182,r2078_c791,5
5183,r2144_c791,5
5184,r2340_c791,5
5185,r2526_c791,5
5186,r2890_c791,5
5187,r3054_c791,4
5188,r3069_c791,2
5189,r3087_c791,5
5190,r3130_c791,5
5191,r3645_c791,4
5192,r3811_c791,5
5193,r3952_c791,5
5194,r4027_c791,5
5195,r4280_c791,5
5196,r4863_c791,5
5197,r4876_c791,5
5198,r4898_c791,4
5199,r5319_c791,5
5200,r5348_c791,5
5201,r5383_c791,2
5202,r5400_c791,5
5203,r5566_c791,5
5204,r5677_c791,4
5205,r5706_c791,5
5206,r5817_c791,3
5207,r5874_c791,4
5208,r5902_c791,5
5209,r6096_c791,5
5210,r6341_c791,5
5211,r6789_c791,5
5212,r6915_c791,3
5213,r7239_c791,5
5214,r7261_c791,5
5215,r7335_c791,5
5216,r7608_c791,5
5217,r7846_c791,5
5218,r7878_c791,5
5219,r7912_c791,5
5220,r7983_c791,1
5221,r8288_c791,4
5222,r8345_c791,5
5223,r8359_c791,5
5224,r8575_c791,5
5225,r8991_c791,4
5226,r9102_c791,5
5227,r9138_c791,5
5228,r9157_c791,5
5229,r9177_c791,5
5230,r9304_c791,5
5231,r9414_c791,5
5232,r9691_c791,5
5233,r9792_c791,5
5234,r9799_c791,5
5235,r9939_c791,5
5236,r9970_c791,5
5237,r401_c792,5
5238,r515_c792,5
5239,r563_c792,5
5240,r595_c792,5
5241,r720_c792,5
5242,r727_c792,5
5243,r1878_c792,5
5244,r1895_c792,2
5245,r2078_c792,4
5246,r2134_c792,5
5247,r2178_c792,5
5248,r2458_c792,5
5249,r2526_c792,3
5250,r3069_c792,3
5251,r3087_c792,5
5252,r3288_c792,5
5253,r3811_c792,5
5254,r3952_c792,4
5255,r4027_c792,5
5256,r4195_c792,2
5257,r4280_c792,4
5258,r4863_c792,4
5259,r4876_c792,5
5260,r4995_c792,5
5261,r5319_c792,4
5262,r5348_c792,5
5263,r5383_c792,4
5264,r5400_c792,5
5265,r5566_c792,5
5266,r5677_c792,5
5267,r5706_c792,5
5268,r5874_c792,3
5269,r5889_c792,5
5270,r5902_c792,4
5271,r5938_c792,5
5272,r5995_c792,4
5273,r6341_c792,5
5274,r6789_c792,5
5275,r7239_c792,5
5276,r7254_c792,5
5277,r7335_c792,5
5278,r7420_c792,4
5279,r7846_c792,5
5280,r7912_c792,5
5281,r7983_c792,5
5282,r8345_c792,3
5283,r8359_c792,5
5284,r8575_c792,5
5285,r8717_c792,5
5286,r8991_c792,2
5287,r9095_c792,3
5288,r9102_c792,5
5289,r9138_c792,5
5290,r9157_c792,5
5291,r9171_c792,5
5292,r9177_c792,4
5293,r9304_c792,5
5294,r9314_c792,5
5295,r9799_c792,5
5296,r9930_c792,5
5297,r9939_c792,5
5298,r9970_c792,5
5299,r81_c805,5
5300,r410_c805,5
5301,r515_c805,1
5302,r595_c805,5
5303,r720_c805,4
5304,r1146_c805,5
5305,r1456_c805,5
5306,r1525_c805,5
5307,r2078_c805,3
5308,r2134_c805,3
5309,r2178_c805,5
5310,r3130_c805,3
5311,r3288_c805,5
5312,r3489_c805,5
5313,r3915_c805,5
5314,r3952_c805,3
5315,r4195_c805,5
5316,r4280_c805,3
5317,r4519_c805,5
5318,r4863_c805,5
5319,r4876_c805,4
5320,r5013_c805,3
5321,r5319_c805,5
5322,r5400_c805,3
5323,r5559_c805,5
5324,r5566_c805,5
5325,r5706_c805,5
5326,r5817_c805,5
5327,r5902_c805,5
5328,r5938_c805,5
5329,r6341_c805,5
5330,r6789_c805,5
5331,r6915_c805,5
5332,r7239_c805,5
5333,r7261_c805,5
5334,r7319_c805,3
5335,r7335_c805,5
5336,r7420_c805,5
5337,r7608_c805,3
5338,r7757_c805,5
5339,r7846_c805,5
5340,r7983_c805,5
5341,r8288_c805,5
5342,r8480_c805,5
5343,r8575_c805,5
5344,r9093_c805,5
5345,r9095_c805,3
5346,r9138_c805,4
5347,r9171_c805,5
5348,r9304_c805,5
5349,r9414_c805,4
5350,r9691_c805,5
5351,r9792_c805,5
5352,r9799_c805,5
5353,r9970_c805,5
5354,r81_c876,5
5355,r410_c876,4
5356,r485_c876,5
5357,r595_c876,5
5358,r720_c876,5
5359,r763_c876,5
5360,r1525_c876,5
5361,r1878_c876,5
5362,r1895_c876,5
5363,r2134_c876,5
5364,r2144_c876,5
5365,r2178_c876,3
5366,r2340_c876,5
5367,r2890_c876,5
5368,r3054_c876,5
5369,r3069_c876,5
5370,r3915_c876,5
5371,r4027_c876,5
5372,r4519_c876,5
5373,r4898_c876,5
5374,r4995_c876,4
5375,r5319_c876,5
5376,r5348_c876,5
5377,r5383_c876,3
5378,r5400_c876,4
5379,r5566_c876,4
5380,r5677_c876,5
5381,r5706_c876,5
5382,r5817_c876,3
5383,r5874_c876,5
5384,r5938_c876,3
5385,r5995_c876,5
5386,r6789_c876,5
5387,r6915_c876,5
5388,r7608_c876,5
5389,r7846_c876,5
5390,r7983_c876,5
5391,r8288_c876,5
5392,r8345_c876,5
5393,r8359_c876,5
5394,r8480_c876,5
5395,r8717_c876,5
5396,r8991_c876,4
5397,r9157_c876,5
5398,r9171_c876,5
5399,r9177_c876,4
5400,r9304_c876,5
5401,r9414_c876,5
5402,r9525_c876,5
5403,r9792_c876,3
5404,r9799_c876,5
5405,r9916_c876,5
5406,r9939_c876,5
5407,r401_c915,5
5408,r563_c915,5
5409,r720_c915,2
5410,r1146_c915,5
5411,r1525_c915,5
5412,r1878_c915,4
5413,r1895_c915,5
5414,r2078_c915,4
5415,r2134_c915,3
5416,r2144_c915,5
5417,r2340_c915,5
5418,r2458_c915,5
5419,r2526_c915,5
5420,r3054_c915,5
5421,r3087_c915,1
5422,r3288_c915,5
5423,r3645_c915,5
5424,r3811_c915,3
5425,r3915_c915,5
5426,r4195_c915,3
5427,r4280_c915,5
5428,r4863_c915,5
5429,r4995_c915,5
5430,r5319_c915,5
5431,r5400_c915,4
5432,r5512_c915,5
5433,r5559_c915,5
5434,r5677_c915,4
5435,r5817_c915,5
5436,r5874_c915,5
5437,r6341_c915,1
5438,r6915_c915,4
5439,r7254_c915,3
5440,r7319_c915,5
5441,r7335_c915,5
5442,r7608_c915,5
5443,r7757_c915,4
5444,r7846_c915,5
5445,r7878_c915,5
5446,r7983_c915,2
5447,r8345_c915,3
5448,r8359_c915,1
5449,r8480_c915,5
5450,r8575_c915,5
5451,r8717_c915,5
5452,r9093_c915,5
5453,r9095_c915,5
5454,r9138_c915,5
5455,r9177_c915,3
5456,r9304_c915,5
5457,r9314_c915,5
5458,r9525_c915,5
5459,r9691_c915,4
5460,r9799_c915,5
5461,r9916_c915,5
5462,r9930_c915,5
5463,r9970_c915,5
5464,r410_c925,3
5465,r485_c925,5
5466,r515_c925,5
5467,r563_c925,2
5468,r595_c925,2
5469,r720_c925,5
5470,r727_c925,5
5471,r763_c925,2
5472,r1146_c925,3
5473,r1435_c925,3
5474,r1456_c925,5
5475,r1525_c925,5
5476,r2144_c925,5
5477,r2178_c925,2
5478,r2458_c925,5
5479,r3130_c925,5
5480,r3288_c925,3
5481,r3645_c925,4
5482,r3811_c925,5
5483,r4280_c925,5
5484,r4863_c925,5
5485,r4876_c925,5
5486,r5013_c925,5
5487,r5319_c925,5
5488,r5348_c925,5
5489,r5383_c925,4
5490,r5400_c925,5
5491,r5512_c925,5
5492,r5559_c925,2
5493,r5566_c925,5
5494,r5677_c925,5
5495,r5889_c925,5
5496,r5938_c925,5
5497,r5995_c925,4
5498,r6096_c925,5
5499,r6341_c925,5
5500,r6789_c925,5
5501,r7239_c925,5
5502,r7254_c925,4
5503,r7319_c925,4
5504,r7983_c925,5
5505,r8345_c925,5
5506,r8359_c925,5
5507,r8480_c925,3
5508,r8575_c925,4
5509,r8717_c925,5
5510,r8991_c925,5
5511,r9093_c925,5
5512,r9095_c925,5
5513,r9102_c925,5
5514,r9138_c925,5
5515,r9157_c925,5
5516,r9177_c925,5
5517,r9304_c925,5
5518,r9414_c925,5
5519,r9525_c925,5
5520,r9691_c925,5
5521,r9792_c925,3
5522,r9799_c925,4
5523,r9930_c925,5
5524,r81_c971,5
5525,r485_c971,2
5526,r515_c971,1
5527,r563_c971,5
5528,r1146_c971,3
5529,r1435_c971,3
5530,r1456_c971,5
5531,r1878_c971,5
5532,r1895_c971,5
5533,r2078_c971,4
5534,r2134_c971,4
5535,r2144_c971,5
5536,r2178_c971,4
5537,r2340_c971,5
5538,r2526_c971,3
5539,r2890_c971,5
5540,r3069_c971,5
5541,r3087_c971,3
5542,r3130_c971,3
5543,r3288_c971,4
5544,r3811_c971,4
5545,r3915_c971,5
5546,r4027_c971,5
5547,r4195_c971,3
5548,r4280_c971,4
5549,r4519_c971,5
5550,r4863_c971,5
5551,r4876_c971,3
5552,r4898_c971,5
5553,r4995_c971,1
5554,r5013_c971,4
5555,r5319_c971,3
5556,r5348_c971,4
5557,r5383_c971,4
5558,r5400_c971,4
5559,r5559_c971,5
5560,r5566_c971,5
5561,r5706_c971,5
5562,r5768_c971,5
5563,r5889_c971,5
5564,r6096_c971,5
5565,r7239_c971,2
5566,r7261_c971,5
5567,r7319_c971,4
5568,r7420_c971,5
5569,r7608_c971,3
5570,r7757_c971,2
5571,r7846_c971,5
5572,r7983_c971,4
5573,r8575_c971,5
5574,r8717_c971,5
5575,r8991_c971,1
5576,r9095_c971,3
5577,r9102_c971,5
5578,r9138_c971,2
5579,r9157_c971,5
5580,r9177_c971,5
5581,r9414_c971,5
5582,r9691_c971,3
5583,r9916_c971,3
5584,r9930_c971,5
5585,r9939_c971,5
5586,r81_c978,5
5587,r485_c978,5
5588,r515_c978,3
5589,r595_c978,5
5590,r720_c978,5
5591,r1146_c978,4
5592,r1435_c978,5
5593,r1456_c978,5
5594,r1895_c978,3
5595,r2144_c978,5
5596,r2178_c978,3
5597,r2340_c978,5
5598,r2458_c978,5
5599,r2890_c978,3
5600,r3054_c978,3
5601,r3087_c978,5
5602,r3130_c978,5
5603,r3288_c978,5
5604,r3489_c978,5
5605,r3915_c978,5
5606,r4195_c978,5
5607,r4519_c978,5
5608,r4863_c978,5
5609,r4876_c978,5
5610,r4995_c978,5
5611,r5013_c978,5
5612,r5348_c978,5
5613,r5383_c978,3
5614,r5400_c978,5
5615,r5512_c978,5
5616,r5559_c978,5
5617,r5566_c978,5
5618,r5768_c978,5
5619,r5902_c978,5
5620,r5995_c978,5
5621,r6341_c978,5
5622,r6915_c978,5
5623,r7239_c978,5
5624,r7261_c978,5
5625,r7319_c978,5
5626,r7335_c978,5
5627,r7608_c978,3
5628,r7878_c978,5
5629,r7983_c978,4
5630,r8359_c978,5
5631,r8480_c978,4
5632,r8575_c978,5
5633,r8717_c978,5
5634,r9093_c978,5
5635,r9095_c978,3
5636,r9102_c978,5
5637,r9171_c978,5
5638,r9414_c978,5
5639,r9525_c978,5
5640,r9691_c978,5
5641,r9799_c978,5
5642,r9916_c978,5
5643,r9930_c978,5
5644,r9939_c978,5
5645,r9970_c978,5
5646,r485_c982,5
5647,r595_c982,1
5648,r720_c982,5
5649,r763_c982,4
5650,r1146_c982,5
5651,r1456_c982,5
5652,r1525_c982,5
5653,r1878_c982,5
5654,r2134_c982,5
5655,r2340_c982,5
5656,r2526_c982,4
5657,r2890_c982,5
5658,r3054_c982,5
5659,r3130_c982,5
5660,r3288_c982,5
5661,r3489_c982,4
5662,r3645_c982,4
5663,r3811_c982,5
5664,r3915_c982,5
5665,r3952_c982,5
5666,r4027_c982,5
5667,r4280_c982,5
5668,r4876_c982,5
5669,r4898_c982,5
5670,r5013_c982,5
5671,r5319_c982,5
5672,r5348_c982,5
5673,r5512_c982,5
5674,r5559_c982,5
5675,r5706_c982,5
5676,r5768_c982,5
5677,r5874_c982,4
5678,r5889_c982,5
5679,r5938_c982,5
5680,r5995_c982,5
5681,r6096_c982,5
5682,r6915_c982,5
5683,r7239_c982,5
5684,r7254_c982,5
5685,r7319_c982,3
5686,r7335_c982,4
5687,r7420_c982,5
5688,r7757_c982,5
5689,r7846_c982,5
5690,r8345_c982,5
5691,r8480_c982,5
5692,r8717_c982,5
5693,r9138_c982,3
5694,r9171_c982,5
5695,r9304_c982,5
5696,r9314_c982,5
5697,r9525_c982,5
5698,r9691_c982,5
5699,r9916_c982,5
5700,r9930_c982,5
5701,r9939_c982,5
